batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,equalized_odds,1 - accuracy
32,0.9676683753163,0.0001522753389,5,76,0.1393673384189606,0.1780659621976987
959,0.0099039525899,0.0001330037572,5,856,0.20921485424041747,0.17413450834109517
43,0.885544855037,0.0328643245149,3,298,0.0,0.24080952628856825
34,0.8858217945014,0.0878133163356,4,385,0.05411994934082032,0.3786780766571186
352,0.9338859524349,0.0001522910314,4,74,0.14361199378967285,0.15822592671395067
645,0.9433382184753,0.0001519370046,5,73,0.13788577795028686,0.1577039315811771
501,0.4344636044526,0.0343406853747,4,551,0.0,0.24080952628856825
36,0.885544855037,0.0326960145604,3,246,0.050203214883804324,0.22662033709937904
964,0.8842143145415,0.0787067466059,2,312,0.0,0.34388077935982125
491,0.885545818086,0.0697861558445,1,346,0.08930563449859619,0.30196058459531516
951,0.4071032242814,0.0706346740316,5,544,0.0,0.24080952628856825
355,0.9137569290511,0.034912055568,1,196,0.13951293945312498,0.1687596221278856
973,0.3837417617263,0.0630084634498,1,725,0.0,0.24080952628856825
961,0.1878043184451,0.0427651420384,3,640,0.0,0.24080952628856825
103,0.2833626254686,0.0005003261748,1,490,0.18492578983306882,0.15555421947637513
771,0.346349546221,0.0240869905614,4,481,0.0,0.24080952628856825
441,0.1020683828299,0.0037946946911,5,771,0.18552943229675295,0.15684431552695025
292,0.0287215895747,0.0235286542843,3,697,0.0,0.24080952628856825
105,0.5175676044407,0.0804624104669,2,720,0.0,0.24080952628856825
475,0.35621657138,0.0244809000399,4,774,0.0,0.24080952628856825
521,0.219344160394,0.0225140151668,5,485,0.0,0.24080952628856825
547,0.3368056000967,0.0233102985709,2,525,0.0,0.24080952628856825
305,0.1720636125423,0.0227984375461,3,512,0.0,0.24080952628856825
432,0.3504108202008,0.0151194718666,2,684,0.0,0.24080952628856825
240,0.2139865566384,0.0151741501903,2,470,0.1844061255455017,0.1529436449346629
153,0.2255747544558,0.0404425952679,5,260,0.0,0.24080952628856825
314,0.0538240780305,0.0288047495996,5,242,0.0,0.24080952628856825
219,0.2020560401975,0.0396968492648,4,410,0.0,0.24080952628856825
619,0.419855207959,0.0164115170586,5,411,0.0,0.24080952628856825
362,0.3878102359427,0.0312778858953,5,309,0.0,0.24080952628856825
220,0.1519154370892,0.035917233953,5,286,0.0,0.24080952628856825
32,0.9941594424132,0.0001072728541,1,64,0.0597755628824234,0.21449031157114992
35,0.9003386407761,0.0326785996106,3,253,1.698732376098633e-08,0.3472591577381997
34,0.8943597965535,0.0331617619862,3,253,0.030564833879470826,0.3280945385735805
35,0.9039291349244,0.0326960145604,3,246,0.026379523277282713,0.22514613562517755
37,0.8945093318675,0.029931123905,4,329,0.0,0.24080952628856825
39,0.889354781575,0.0299609593125,4,312,0.0,0.24080952628856825
35,0.8320380931693,0.0320719158371,2,402,0.05450220108032226,0.22075424373328567
36,0.8526439366634,0.0230993226162,2,382,0.11350125074386597,0.19489558022492154
369,0.2035959193256,0.0214422288208,3,422,0.0,0.24080952628856825
404,0.0174311208451,0.0178311939632,3,440,0.0,0.24080952628856825
549,0.4851798390404,0.0170906141967,4,411,0.0,0.24080952628856825
653,0.1730792367136,0.0163845972904,4,449,0.0,0.24080952628856825
718,0.2669608049895,0.0164842131607,4,424,0.0,0.24080952628856825
432,0.1541506424789,0.0211955494172,1,437,0.19557015895843505,0.1551546500648297
725,0.5275737085407,0.0962149393336,3,78,0.02308797359466553,0.22271984569888764
782,0.1366351088061,0.0215340743031,3,419,0.0,0.24080952628856825
42,0.37853282879,0.0828335181222,5,76,2.41398811340332e-08,0.24080952628856825
506,0.5130925863219,0.0880053574605,5,79,0.0,0.24080952628856825
305,0.2734176185819,0.084802214326,3,81,0.08853338122367857,0.20681110374224146
56,0.327964244462,0.0934023742637,4,76,0.037837809324264525,0.24080952628856825
313,0.4943773457039,0.0025848473367,3,885,0.2090401554107666,0.17167794443243542
73,0.5510985485944,0.0968201059209,3,76,0.06909035921096801,0.23472937889105552
455,0.3452397554879,0.0841753161436,5,82,4.76837158203125e-09,0.24080952628856825
48,0.3979284083447,0.0862306013067,5,76,0.0,0.24080952628856825
85,0.4072573497705,0.0269680566351,2,253,0.153633394241333,0.15395713487030854
435,0.2666529623361,0.0160130065825,5,424,0.0,0.24080952628856825
60,0.1928322633522,0.0550321741543,5,393,0.0,0.24080952628856825
51,0.1917986348742,0.0545647541799,5,398,0.0,0.24080952628856825
547,0.5421994864071,0.015898384264,5,493,0.0,0.24080952628856825
765,0.1178422713863,0.0347477104707,1,602,0.043013505935668946,0.22444226081950633
323,0.5739317961838,0.0400172511611,1,607,0.0,0.24080952628856825
741,0.3825792743694,0.03546400297,1,751,0.0,0.24080952628856825
35,0.9049351185757,0.0564149674999,3,246,0.0,0.34388077935982125
34,0.8860756723356,0.0335587884999,5,253,0.0,0.24080952628856825
793,0.2500518198771,0.0072989042556,4,564,0.1788507914543152,0.15899403234732576
34,0.8886159644832,0.0298754390077,3,259,0.06188457906246185,0.2235797965588385
37,0.1252958236895,0.0958474295412,5,71,0.0,0.24080952628856825
552,0.1209457667968,0.0946203856768,4,225,0.0,0.24080952628856825
915,0.2951589262888,0.0066119680367,4,325,0.18903162479400637,0.15856423610914627
642,0.1217669107491,0.094682847582,4,225,0.0,0.24080952628856825
976,0.3603359633198,0.0163222644592,1,278,0.17183208465576172,0.16169675391232277
987,0.4397486202267,0.0966658467668,5,79,0.0,0.24080952628856825
454,0.1246000775699,0.0038598459083,4,160,0.20328376293182374,0.16817723935987408
749,0.3553091738469,0.0965567664211,5,70,0.0,0.24080952628856825
725,0.343042439558,0.0962149393336,5,68,8.940696716308593e-09,0.24080952628856825
718,0.4678356245552,0.0966683367482,5,69,0.0,0.24080952628856825
757,0.0176645112692,0.096389780005,2,237,0.0,0.24080952628856825
498,0.6579712863223,0.00944846031,4,146,0.17828545093536377,0.15730484787371016
396,0.534178131114,0.089541593356,3,165,0.0,0.24080952628856825
415,0.5317942707275,0.0890104387694,3,163,0.0,0.24080952628856825
418,0.5345285525561,0.0946024592232,3,165,0.0,0.24080952628856825
489,0.5321800694276,0.0936892688678,3,168,0.0,0.24080952628856825
396,0.5346083693231,0.0928602981419,3,108,6.854534149169921e-09,0.24080952628856825
349,0.5296251909784,0.0888787819882,4,69,0.028349871635437014,0.22247414545318742
188,0.2461939552216,0.0409216311654,2,474,0.0,0.24080952628856825
381,0.5366548811387,0.0882451208032,4,70,0.03883845746517182,0.2407173886964306
258,0.9497532466754,0.0078561500047,4,73,0.1562501645088196,0.162095733877171
805,0.3334198233134,0.0012575315579,3,213,0.21609985828399658,0.17505625679278375
477,0.9509018983637,0.0065346153575,5,73,0.1643036651611328,0.15927047341717998
364,0.2034449398154,0.0042526599584,2,495,0.1970290446281433,0.17376628806269526
733,0.1597686694848,0.031534156064,2,249,0.17288411974906923,0.15156177910668928
296,0.3073615378608,0.0006343167147,1,541,0.1807569003105164,0.16099009691824062
245,0.9512129607097,0.0076143241319,4,73,0.15462783336639405,0.16350865175715473
244,0.9615023083278,0.0082444427891,4,73,0.1396775507926941,0.17014227074107316
181,0.5468596520354,0.0939935840191,4,68,0.040926207602024076,0.2331928186718606
209,0.5464222195105,0.0948909430582,4,67,0.023907347619533538,0.22496186044090236
183,0.544268215401,0.0949981390807,4,68,0.03135644495487213,0.24080952628856825
621,0.2078800181557,0.0984325826781,3,277,0.0,0.24080952628856825
803,0.6304196192746,0.0013917449989,3,500,0.21351497173309325,0.17502568101370497
42,0.5493598452495,0.09526333239,4,69,1.1622905731201172e-08,0.24080952628856825
335,0.5472238420162,0.0955848552042,4,67,0.03206293642520905,0.32582181130085325
154,0.5458430217116,0.0942519085049,4,68,0.05502135276794433,0.24080952628856825
32,0.9876815061727,0.0001104817533,4,64,0.12213821172714234,0.18743266160930833
32,0.9895058479764,0.0001022612634,4,64,0.10973711848258971,0.1904117535105559
207,0.9832063448937,0.0001047039341,2,64,0.11959877133369445,0.17837292245974884
35,0.8320380931693,0.0332487237992,1,402,0.13224750876426697,0.20742590136302708
749,0.7254335389672,0.0891002619762,1,68,0.16759999275207518,0.1642153276135312
722,0.6480706384938,0.0894396374573,2,68,0.1516741096973419,0.15447932805717235
349,0.5479137370212,0.0888787819882,3,68,0.08453868985176086,0.24074810122714316
725,0.5202773571442,0.0951161686693,2,67,0.13937078714370726,0.1688528207240782
222,0.3646827688118,0.0162151725013,4,81,0.16399026155471802,0.15417222632791494
53,0.5464222195105,0.0948909430582,4,67,0.019739902913570407,0.24080952628856825
725,0.5316042747245,0.099893658562,3,76,0.06865515112876892,0.2054286861921592
135,0.4869874832735,0.0952316218416,5,67,1.2516975402832032e-08,0.24080952628856825
54,0.3021286392803,0.0323765670056,4,67,0.1579251992702484,0.1579192163773002
669,0.5308699310014,0.0982294861004,3,76,0.07235776424407958,0.2189729169519589
1022,0.2594121754683,0.0925450324862,3,1007,0.0,0.24080952628856825
732,0.5244920268648,0.0493402330349,3,78,0.16344964265823364,0.151500066395276
32,0.9941594424132,0.0002864867255,1,68,0.09266198635101319,0.19855051756249362
32,0.9941594424132,0.0003093964679,1,68,0.09893622040748595,0.19581711647579908
36,0.9041910103227,0.0326960145604,3,246,0.01823426693677902,0.24080952628856825
912,0.6501855402958,0.0001602316999,1,182,0.15451971769332884,0.15100880737108285
642,0.3218750954514,0.0083602316064,5,264,0.19482233047485353,0.1564143023723862
221,0.5098011891873,0.018540436892,1,105,0.15542271018028259,0.1547250283028726
200,0.5252753375784,0.0683758745287,5,69,0.04769942402839661,0.22474687272591468
197,0.5249557415235,0.0686841028149,5,69,0.12350839972496033,0.1882016867795311
688,0.9207208771397,0.01446408597,5,73,0.15642524719238282,0.15718189400824129
485,0.9372329340104,0.0144523154118,5,73,0.14901580810546874,0.16329373477577072
71,0.9360997622324,0.0144202207841,5,73,0.15229571938514708,0.1750565585894927
69,0.9369276583196,0.0149359448078,5,72,0.1346444284915924,0.18786347641138063
68,0.9422027092878,0.0145399382927,5,72,0.1421366596221924,0.17336694028310798
62,0.9272547353939,0.0145583541417,5,73,0.13030157029628753,0.18380879990161428
637,0.6218435051405,0.0392186381003,1,555,0.07046977996826172,0.2050322432058959
78,0.9302297482853,0.0147723135185,5,73,0.138483567237854,0.1714008620445746
299,0.5296795203462,0.0863495073467,4,67,1.6391277313232423e-08,0.24080952628856825
208,0.5301182209334,0.088335334315,4,67,0.05384046316146851,0.2055208284998704
638,0.5274859605103,0.0910775705433,4,69,0.028339428901672365,0.2247186311557569
32,0.9941594424132,0.0001120205597,1,69,0.03716487467288971,0.22302697100601293
107,0.5301984987544,0.0876328144727,4,67,0.06298724591732026,0.22800240098144292
288,0.5296251909784,0.0656201026295,3,69,0.13042807817459107,0.18475915773819968
235,0.5413858036727,0.0876092412739,4,67,0.05512459635734558,0.2118168972959392
978,0.5263872286534,0.0955547766392,3,230,0.0,0.24080952628856825
437,0.7574403115985,0.0087990083065,3,97,0.16607815980911253,0.15365004728777185
51,0.6280059249214,0.0997192710819,1,357,0.0,0.24080952628856825
79,0.6325427199251,0.0994374183093,1,353,0.0,0.34486358034262227
60,0.635782955792,0.0664351943532,1,480,0.0,0.24080952628856825
615,0.6361259153003,0.055748257344,1,546,0.035664520263671874,0.22281474661714182
72,0.6260090708932,0.0666266358087,1,487,0.0,0.34388077935982125
208,0.5301182209334,0.088335334315,3,66,0.09813001781702041,0.19996417107195555
36,0.6219911873106,0.0328873979606,1,83,0.1669250226020813,0.15890171556339222
208,0.5301182209334,0.0900491672281,5,66,0.0,0.3472591577381997
344,0.8248795737402,0.0002610219568,3,407,0.1902303171157837,0.16436876766218084
209,0.5271862333866,0.0889212470502,5,67,7.450580596923828e-09,0.24080952628856825
205,0.5282555790572,0.0886182446662,4,67,0.015626970529556274,0.3440799086008667
202,0.5302363068046,0.0903986183012,4,66,0.021358982026576996,0.22219814764724943
207,0.5303998830699,0.0914228840423,5,66,0.0,0.24080952628856825
34,0.8869388503125,0.0293554414197,2,398,0.0224033522605896,0.44246800294704486
33,0.5337803816713,0.0813911485544,1,67,0.12385944902896881,0.20622815038982703
208,0.5301182209334,0.0884481810068,4,67,0.05386026710271835,0.22416589048325575
780,0.7083343086535,0.0326606169,2,105,0.16915145874023438,0.15408007930463022
212,0.5296251909784,0.0885537966046,4,69,0.03525592565536499,0.24080952628856825
816,0.1006982395772,0.0001623275114,1,419,0.16508462190628054,0.14974972093235567
202,0.5302363068046,0.0903986183012,4,67,0.09244613468647003,0.21418176216080412
207,0.5291422444875,0.0902875318307,4,69,0.01860844731330872,0.2342677572467992
35,0.8201322648365,0.0320719158371,2,402,0.0,0.3423451528241948
102,0.1894695080254,0.0026068828701,4,101,0.17790836334228516,0.15672113531394966
547,0.4239860884209,0.0001356935227,2,149,0.16523509979248047,0.1514081598662437
32,0.9884548981555,0.0001015463586,1,128,0.10305455684661866,0.18964404398536136
32,0.9876741952304,0.0001010263236,1,92,0.08571178317070008,0.20109978493212025
32,0.9884049157426,0.0001000630147,1,93,0.07291766107082367,0.21043640841545033
32,0.9859823119919,0.0001001480247,1,97,0.10970289230346679,0.19053479225634917
32,0.9875185615056,0.0001028830194,1,384,0.11234877824783325,0.18949050962524017
32,0.9891093759237,0.0001004955548,1,89,0.06596243441104889,0.21120264668168862
363,0.2913048958122,0.0115743270024,5,69,0.18389753580093385,0.1540187061145145
725,0.4783928746952,0.0931914444421,4,64,0.06543394327163696,0.2059200913991333
598,0.5218326877958,0.0025115514596,2,1021,0.1774000597000122,0.16992780173917899
460,0.5601860280369,0.0015603596158,2,1003,0.20810819149017332,0.17330611881510083
549,0.4773258282301,0.0021984876241,2,1004,0.19922773599624635,0.18015414078288328
804,0.4790888464454,0.0001412725184,4,1008,0.21459772825241089,0.17880261023973598
178,0.7361547279816,0.0002666736091,3,134,0.17095876932144163,0.15322028877418098
540,0.1126117643449,0.0042339443161,4,461,0.1917887306213379,0.15988489379207943
821,0.6225118697574,0.0004590471251,5,1009,0.21310423851013183,0.18086055728271294
199,0.9810825831826,0.0001239452365,5,64,0.1380426037311554,0.17072565321068317
185,0.9832063448937,0.0001047039341,1,64,0.07644546151161194,0.20463016510920706
47,0.98396037905,0.000105233572,5,73,0.13065899729728697,0.1843309742261838
622,0.9805765294744,0.0001066072657,5,73,0.12980867981910707,0.17186219603884276
758,0.1773664279903,0.0002236086227,1,408,0.17115242719650267,0.1504253353055748
279,0.8894036660897,0.0341488086267,1,191,0.12395044088363646,0.17164762329432987
51,0.9800420731786,0.0001139825359,5,64,0.12149258613586426,0.18196620838836405
266,0.9023174640802,0.0414837804021,1,165,0.15572295427322388,0.16009877334727635
344,0.8231162776314,0.0338697723244,2,196,0.14549168586730957,0.16667211315414907
372,0.8847625815298,0.0817943138905,2,185,0.0,0.24080952628856825
343,0.8848149762402,0.085663172027,2,186,0.0,0.24080952628856825
300,0.8231501182247,0.0341671105353,1,183,0.15182321310043334,0.1628320518290578
345,0.8607540620701,0.0841709375789,2,193,0.0,0.24080952628856825
607,0.9741919373008,0.0001061378579,3,65,0.12671416044235229,0.17032648933846536
335,0.8215232784686,0.0341487207405,1,66,0.16129446983337403,0.15788828221462953
349,0.8225098891723,0.0244262908164,2,92,0.1544404888153076,0.16145113383137338
322,0.5392629226836,0.0886002364127,2,64,0.14175475776195529,0.1790489140788542
265,0.4137139387078,0.0887310991897,3,64,0.1152216112613678,0.19600254226002728
467,0.3839458029078,0.0886068613591,3,64,0.1251575005054474,0.17311910859815052
217,0.9365282264493,0.0050431783915,5,123,0.15523821473121643,0.16384598502861975
209,0.5389348765749,0.0857838580789,5,64,0.03707303911447525,0.2239176343966763
1011,0.4804118476289,0.0005972414841,4,587,0.20692144393920894,0.18181260329463925
225,0.5413254264278,0.083098206222,5,64,8.940696716308593e-09,0.34486358034262227
208,0.5414406019119,0.0836166995391,5,64,0.037271223962306976,0.32999871547775744
203,0.5413858036727,0.0876092412739,5,67,8.344650268554687e-09,0.24080952628856825
84,0.5411602364458,0.0752824731804,4,67,0.02791446506977081,0.23623335921240116
79,0.4196490252802,0.0100423699896,4,642,0.0,0.24080952628856825
86,0.5412050735964,0.0743596636263,4,67,0.061375210285186776,0.2360797965588385
801,0.833097150633,0.0862965434581,1,217,0.12576354742050172,0.1951734925537321
76,0.5417251281031,0.0815201251122,4,67,0.02288187265396118,0.22493358586172957
102,0.539699643831,0.0783811353962,4,67,0.057293687462806706,0.22327267125171318
90,0.80285407825,0.0079014107354,4,97,0.15153834342956543,0.15831788039871872
669,0.5952333956568,0.0001602969833,5,73,0.16138270616531372,0.15208382139519866
668,0.4702676809042,0.0001445986383,5,73,0.1637157845497131,0.15064024285581173
655,0.5511373700253,0.0001575168486,5,73,0.1590673017501831,0.1534965223587978
686,0.5892766303729,0.0001744315174,5,73,0.15912463188171386,0.15346585698382104
645,0.9463212771374,0.000174253662,5,73,0.1478247594833374,0.159393134917087
65,0.5231197125109,0.0247530211535,2,229,0.1586108613014221,0.15930131326837912
831,0.2298700683603,0.0004065521248,2,216,0.18057677268981934,0.16074442968155542
98,0.8129772376615,0.015084480568,5,74,0.15589789628982542,0.15847194290308061
650,0.6055033252429,0.099893658562,4,66,0.03325846582651138,0.22526898574802767
741,0.7148476112948,0.0021213467033,2,82,0.176713662147522,0.15626068313194058
849,0.3099768475404,0.0006553087978,4,124,0.21877504110336304,0.17183129016961352
208,0.5301182209334,0.0883122452997,4,67,0.01985258758068085,0.24080952628856825
780,0.2064525755689,0.0002593296815,2,548,0.19985783815383912,0.16553549487681224
737,0.6213293132257,0.0395297552769,1,74,0.15067764043807982,0.1540493809206384
905,0.8059902862067,0.0018633581119,1,416,0.176491539478302,0.1528823754871659
437,0.7358982056678,0.0067680718763,3,82,0.17691658496856688,0.15656779900791878
659,0.6213471081522,0.0060203559486,5,718,0.14068156242370605,0.17493373676008409
214,0.6216896288187,0.0540066751248,1,554,0.0,0.24080952628856825
725,0.3128416242327,0.099893658562,4,76,9.971261024475099e-06,0.24080952628856825
70,0.6216980810027,0.0352075484331,1,630,0.06796319723129271,0.20693360491264684
92,0.6218435051405,0.0373892750475,3,555,0.0,0.24080952628856825
725,0.502164710005,0.0904553639315,4,64,0.05313496589660645,0.2057665287455707
208,0.5301182209334,0.088335334315,4,73,0.010611322224140168,0.24080952628856825
106,0.6215582559004,0.0397333089339,1,556,0.0837992000579834,0.1928979783770203
689,0.0432160668891,0.0020307452377,2,267,0.22314295291900638,0.17984712393395028
990,0.7090011210188,0.0076613295543,4,651,0.0,0.24080952628856825
202,0.5302363068046,0.0890863690287,4,66,0.0009991243481636048,0.24120878918783112
637,0.5275737085407,0.0964032332293,3,78,0.006831682920455932,0.30530584078488265
72,0.5302373166137,0.0887239325787,4,66,0.028493279814720152,0.34486358034262227
349,0.5285502008057,0.0888787819882,3,69,0.06504680931568146,0.22373335921240117
35,0.9039291349244,0.0331115376931,3,246,0.02076111674308777,0.3440799086008667
362,0.5178868442539,0.0894344217322,4,69,0.032421195805072786,0.22462402260306452
142,0.2236917783596,0.0661694870689,1,413,0.0,0.24080952628856825
435,0.6808719321627,0.0679194637572,4,90,0.08321716696023941,0.20776531891801353
260,0.2216015917372,0.0925409265299,1,436,0.0,0.24080952628856825
581,0.0178358357788,0.0003477267856,3,103,0.16204407453536987,0.15543123260189132
124,0.4160189620858,0.0921310282894,1,441,0.0,0.24080952628856825
