batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,equalized_odds,1 - accuracy
254,0.2132576138884,0.0015991604971,1,647,0.01069048922508955,0.014349008417686892
959,0.0099039525899,0.0001330037572,5,856,0.011056340578943492,0.012477906546585028
256,0.2160318890413,0.0016308719029,1,571,0.007500228565186262,0.013308858366090415
119,0.2137396041359,0.0016447484575,1,567,0.007973621971905232,0.014141540884516957
119,0.2177348214984,0.0016037599869,1,573,0.007804691512137652,0.013309074703455548
114,0.210319946709,0.001599415704,1,591,0.008663045708090067,0.014348792080321738
501,0.4344636044526,0.0343406853747,4,551,0.0,0.5294292371295494
125,0.2197555109909,0.0016308719029,1,571,0.010295062139630318,0.012685590417120052
120,0.2177412592989,0.0023914523089,1,571,0.009850854147225618,0.014972492704022344
119,0.2215798845306,0.0023981655878,2,573,0.009337608609348536,0.013517840260816327
119,0.2193572174212,0.0023880713038,2,573,0.011044896580278874,0.014972276366657211
355,0.9137569290511,0.034912055568,1,196,0.04801727868616581,0.028280918395382493
123,0.2181267195978,0.0178898073694,2,571,0.0,0.49242300012331236
119,0.218675846803,0.0024368421087,1,565,0.010441286675632,0.013933208001886443
103,0.2833626254686,0.0005003261748,1,490,0.008942053839564323,0.013100958158190212
592,0.7399458148674,0.0043418112038,5,1024,0.016589922085404395,0.14200449549044764
441,0.1020683828299,0.0037946946911,5,771,0.012008941639214754,0.014556043276126496
597,0.7388142175009,0.0094186478295,5,964,0.0,0.5000925923922803
105,0.5175676044407,0.0804624104669,2,720,0.0,0.4724645801648924
813,0.2599923432838,0.0059960440606,5,1008,0.008049162942916155,0.10175579405548188
813,0.3753637751976,0.0029789060483,5,972,0.011371531430631876,0.015597275014548684
597,0.220169125269,0.0046840611008,5,1002,0.012066209129989148,0.22090532860564077
590,0.2184539517736,0.0069452484692,5,1021,0.0019501002505421638,0.3632942555939434
304,0.7509757885913,0.0069397158019,2,1022,0.012825429439544678,0.019129847849931082
81,0.0308595833064,0.0073102836651,2,1024,0.007806668058037758,0.20863921633952853
586,0.22639821746,0.0070741204732,4,1023,0.0,0.4506123429120308
134,0.2246347678888,0.006968487283,4,1021,0.0,0.5024022101025223
653,0.1945272333452,0.0072977176141,4,1022,0.0042052164673805235,0.36590890898903383
49,0.554182977964,0.0622714996057,2,1021,0.0,0.4805499728496606
713,0.727697542372,0.0612664492175,2,1021,0.0,0.47057076287045074
650,0.2385743664927,0.00703811465,4,1019,0.0,0.48013417243386025
256,0.2155168978479,0.0016374766574,1,571,0.010400848835706711,0.014765025170852408
256,0.2160318890413,0.001646965245,1,571,0.007152594299986959,0.013308642028725259
119,0.2148770264339,0.0016534086982,1,573,0.0092777531594038,0.013101607170285634
119,0.2144625551501,0.0016604174872,1,573,0.008256165869534015,0.012685590417120075
428,0.2223057619119,0.0140562628027,1,147,0.010916915908455848,0.01351740758608604
729,0.2206844566845,0.0173817143692,1,135,0.010027534142136574,0.014972925378752633
843,0.2224742639327,0.0206311528285,1,139,0.011748753860592842,0.014349224755052004
213,0.2215812149884,0.0126151170278,1,181,0.012052016891539096,0.016428443171419227
256,0.2160318890413,0.0016292700954,1,571,0.009399448893964291,0.013933208001886466
585,0.2160058772244,0.0016318939718,1,174,0.01024449560791254,0.014556692288221939
578,0.2160420030798,0.0001002162866,1,163,0.010301236063241959,0.015181041924017969
256,0.2173558360905,0.0016374766574,1,166,0.010366674605756998,0.014556908625587072
262,0.217027680889,0.0016391178142,1,164,0.011771180108189583,0.013517191248720906
725,0.5275737085407,0.0962149393336,3,78,0.007558410055935383,0.30271092352257806
700,0.2177242962146,0.0016212610596,1,171,0.008812909107655286,0.013933640676616755
256,0.2169100950051,0.0016241085475,1,164,0.00931485677137971,0.013101174495555323
256,0.2160318890413,0.0016481624443,1,571,0.008476631343364715,0.012269790001319647
256,0.2160318890413,0.0016495924896,1,571,0.009350872039794922,0.013309074703455548
270,0.1746893486469,0.0016462716784,1,571,0.00929404404014349,0.013725307793986263
313,0.4943773457039,0.0025848473367,3,885,0.012546128686517477,0.013101390832920501
256,0.1988903164147,0.0016340666911,1,566,0.009034978970885277,0.01372574046871653
425,0.730358260978,0.0016425020641,1,586,0.015480793453752995,0.015388725794553037
119,0.2162476928969,0.0016484158586,1,573,0.010141422227025031,0.01351675857399064
268,0.2071412305554,0.0027932674682,1,918,0.00888550840318203,0.013308858366090415
279,0.7115786693123,0.0778883060717,2,1021,0.0,0.5394084471087592
70,0.5154068808843,0.0783504834964,2,995,0.017412299662828444,0.36364904887277416
618,0.2442781200429,0.0073666396565,2,1019,0.0,0.4506123429120308
54,0.5224238141908,0.0780843557681,2,720,0.0,0.4780551703548582
54,0.5713716690471,0.0784779188772,2,741,0.0,0.48244379014410227
252,0.6236200076602,0.0783339927406,2,290,0.0,0.5219448296451419
69,0.5240365380353,0.0793732580878,2,315,0.0,0.5275354198351077
59,0.5205447475405,0.0789400972092,2,287,0.0,0.5000925923922803
232,0.2160318890413,0.001646965245,1,571,0.0088808573782444,0.013724658781890841
793,0.2500518198771,0.0072989042556,4,564,0.007618537545204163,0.09780569010537792
96,0.2160318890413,0.0016453743204,1,571,0.008270190469920636,0.013101607170285634
76,0.2139406740104,0.0016462716784,1,571,0.011415109504014254,0.013724875119255953
679,0.4153282449139,0.0105958826901,5,144,0.012193014565855264,0.016011993743523377
915,0.2951589262888,0.0066119680367,4,325,0.011439239606261253,0.014140891872421513
624,0.4522559191206,0.0128311875868,3,145,0.011728037614375353,0.01393299166452131
976,0.3603359633198,0.0163222644592,1,278,0.01026708297431469,0.013932991664521333
256,0.2158303542865,0.001646965245,1,571,0.008657959802076221,0.014349224755052004
454,0.1246000775699,0.0038598459083,4,160,0.009711082000285387,0.016637208728780006
156,0.2160135979919,0.0016308719029,1,571,0.008985376358032227,0.01268494140502463
138,0.2160318890413,0.001646965245,1,571,0.008359130285680295,0.012477257534489583
475,0.3263458735384,0.0531020876499,5,145,0.0023597419261932374,0.31976890842655675
584,0.3264667597902,0.0380917882824,5,143,0.013175642676651477,0.020586663666788498
498,0.6579712863223,0.00944846031,4,146,0.010823747888207436,0.014556259613491652
767,0.3650164897221,0.0380988670523,3,148,0.010142243653535842,0.21007180237149017
256,0.2160318890413,0.001632274476,1,571,0.010910362144932151,0.014972276366657211
256,0.2160318890413,0.0016398889956,2,571,0.010253592114895582,0.013309074703455525
137,0.2884482590149,0.0214550273921,1,446,0.011374613642692566,0.01829954504252109
188,0.2461939552216,0.0409216311654,2,474,0.0,0.46059155289124065
117,0.3020003032893,0.0201642232203,1,391,0.012238609977066517,0.020171512263083557
150,0.5012929813813,0.0204275483297,1,418,0.01837489418685436,0.023917177403129552
588,0.1526816514889,0.0001271356585,1,112,0.012300539575517178,0.016844459924584786
256,0.2787575699934,0.0016455134005,1,571,0.012495339941233396,0.015180825586652857
727,0.4088135993259,0.0114124996984,3,75,0.01096355370245874,0.01663655971668456
878,0.6377873532198,0.0001713264429,3,405,0.01125596035271883,0.013517623923451193
211,0.4755979965245,0.0001800988496,2,226,0.008670384157449007,0.01330820935399497
122,0.2173547747819,0.0004673772753,1,953,0.009775895904749633,0.013725091456621107
168,0.0368757570055,0.0016018928489,1,941,0.008430672623217107,0.013933640676616732
181,0.079259070218,0.0001346957288,1,938,0.009278992842882871,0.012685590417120052
135,0.0901198901216,0.0001698676018,1,940,0.009201997891068459,0.012685374079754919
256,0.2160318890413,0.001646965245,1,523,0.010426873993128537,0.014764376158756986
842,0.7485566485621,0.0001850350433,4,241,0.05438455156981945,0.019545864603096662
501,0.8852624990714,0.000590316826,3,594,0.05866435468196869,0.01705127844565928
256,0.2130689576296,0.0016308719029,1,571,0.009619690757244826,0.013309507378185837
649,0.2848199699229,0.0095356574888,5,558,0.009777241759002209,0.21497573776449946
635,0.2849739369209,0.0088640985016,5,539,0.004590004403144121,0.1865790788787667
638,0.2815445472834,0.0094208145516,4,563,0.0042307587340474125,0.20062954173255942
118,0.2811360868535,0.0101105918595,5,561,0.014100068807601928,0.426102833803146
64,0.2861065616384,0.0080987759398,5,559,0.009394564852118491,0.22755813525844742
635,0.2191427229638,0.0367373398007,5,70,0.010770709812641143,0.014764592496122142
611,0.2792897423777,0.0216149825102,3,188,0.013298821076750756,0.0212142583630617
222,0.3646827688118,0.0162151725013,4,81,0.011209521256387234,0.028487520579091874
965,0.0035465527954,0.0014017900366,1,1018,0.009984500333666801,0.013308858366090415
970,0.0132470841287,0.0014692359451,1,1018,0.009206966310739518,0.013309291040820704
648,0.1592973285668,0.0370639611249,5,70,0.012499241344630718,0.03701121276563526
621,0.2449178901813,0.023626021771,4,188,0.022137690288946032,0.020585581979962807
632,0.0451112574699,0.0094991874608,4,77,0.0097159868106246,0.014765025170852408
83,0.7326843870576,0.0002236139675,2,283,0.011805838905274868,0.01414089187242149
88,0.7318996068557,0.0002470312278,2,272,0.011149678751826287,0.014764808833487297
730,0.2562739276221,0.0073411023754,4,288,0.010795986466109752,0.016220759300884135
56,0.1142479024932,0.016596344271,2,374,0.01138631459325552,0.024951702683232324
918,0.6805899030879,0.0024644620109,1,97,0.014656458608806133,0.01580430987298833
728,0.3946943524649,0.000643919219,5,699,0.00946997357532382,0.013516542236625484
763,0.5616128301123,0.0282287308666,3,117,0.012071429472416639,0.018090779485160313
103,0.7310585555705,0.0002650489559,2,141,0.011947359703481198,0.013516325899260351
256,0.2162550907197,0.001646965245,1,571,0.009839971549808979,0.014764592496122164
226,0.2160318890413,0.001646965245,1,571,0.011086619459092617,0.014557557637682494
189,0.2391777968903,0.0016603430304,1,999,0.00945288296788931,0.012685374079754919
136,0.4045290219741,0.0016387274798,1,995,0.008696934022009373,0.013101174495555323
896,0.456611492597,0.0389692673027,1,572,0.014386862516403198,0.03514530299129677
267,0.4655740346334,0.0003070340348,1,1003,0.009751234855502843,0.013309074703455548
274,0.4676999390028,0.000412057509,1,1022,0.009333739802241326,0.014141324547151779
120,0.2093365998051,0.0026005916361,1,581,0.010376109182834626,0.014349008417686871
264,0.1934879501768,0.0016295449377,1,1014,0.009740719757974147,0.014349008417686871
296,0.1921803039243,0.0012384806666,1,1019,0.008683187514543533,0.01393299166452131
272,0.4773335846998,0.0015057687272,2,989,0.008580559678375722,0.013932558989791044
135,0.4630769996991,0.0020185704656,1,1008,0.007969517074525357,0.012893706962385431
282,0.4764104200428,0.0014342097367,2,1017,0.00820601861923933,0.013517623923451173
175,0.1703655494897,0.0152512437562,4,70,0.009699857793748379,0.01663655971668456
129,0.5396877365914,0.0001697303408,4,989,0.009562537726014852,0.013725091456621086
115,0.5002858426515,0.0002074711198,2,1017,0.009059121087193488,0.013725307793986263
256,0.2160186430556,0.0016474874615,1,571,0.009519681474193931,0.013933424339251599
231,0.6049972752498,0.0016310321209,5,1017,0.012317644990980625,0.015181474598748235
383,0.654008313766,0.0212337962996,2,147,0.01138312304392457,0.018714696446226097
126,0.601742737559,0.0001286343927,5,1013,0.008860913338139653,0.014556908625587072
328,0.1069590895218,0.0001645973143,4,463,0.010115390364080667,0.013309291040820681
94,0.4154411524172,0.0221414892991,1,698,0.020363762229681014,0.1432495170268323
150,0.6200461358081,0.0017020719757,5,1024,0.010886384919285775,0.013309291040820704
119,0.2749809955019,0.0016447484575,1,567,0.007750216498970985,0.013101174495555323
973,0.3281978027991,0.0521285192501,4,133,0.00309891551733017,0.4092402015398894
970,0.0374947768576,0.0468717889808,3,138,0.0072912203148007395,0.2969740892737771
983,0.0670717246537,0.0498022531335,3,130,0.012976793758571147,0.13264985148439884
670,0.7721242578542,0.0005145179938,5,689,0.04922236260026693,0.015180392911922547
970,0.0288718865037,0.0612781785728,3,90,0.010231468454003334,0.12827875502173108
266,0.2288115785177,0.0196796002028,1,1010,0.014369184896349908,0.03306457021337354
175,0.0855078479589,0.0213383222441,5,153,0.010604257881641387,0.3424157528215801
976,0.3507264782774,0.0622677506065,4,69,0.00953168598935008,0.025164794987895922
779,0.9418557838076,0.0034012249323,3,277,0.0700276531279087,0.024124644936299445
379,0.4028305919918,0.0092260475491,4,299,0.012551938556134701,0.014556259613491652
121,0.0594241371936,0.0036825875803,2,903,0.010670007020235062,0.01351740758608606
114,0.418690949549,0.0033093908009,2,707,0.011780873406678438,0.016427577821958673
119,0.4641574184746,0.0035021248169,2,567,0.008804007619619369,0.013725091456621107
124,0.1012479568051,0.0032501150124,2,593,0.014757068641483784,0.016843810912489366
274,0.4649426190762,0.0038417456782,2,576,0.008812545705586672,0.014348792080321738
212,0.8096004769756,0.0003559404198,1,107,0.047197291254997255,0.01663569436722403
256,0.2161460311725,0.0016308719029,1,571,0.010590096190571784,0.01330950737818586
310,0.2227262377212,0.0040541734123,2,416,0.010757786780595779,0.015180609249287703
655,0.4790016657355,0.0038573091103,3,423,0.010131263546645642,0.014764592496122142
713,0.8509920159792,0.0267840943341,3,161,0.04596042558550835,0.02432994909581796
640,0.1523733927507,0.0007514175783,2,329,0.011140588251873852,0.014140891872421513
648,0.2799293704273,0.021065374056,3,221,0.012310015130788087,0.017260260340385192
628,0.286352927654,0.0210815364946,3,289,0.007503901980817318,0.10353689958268522
117,0.221103609244,0.0040724651273,2,410,0.013075938075780868,0.017054307168771276
257,0.6222505050397,0.0002560960782,5,309,0.012287040241062641,0.013724658781890841
256,0.2160318890413,0.0016450725461,1,571,0.010003843810409307,0.014556908625587072
36,0.05497787752,0.0098537106253,3,144,0.008724455256015062,0.01913092953675677
643,0.0551670825085,0.0219053655807,4,122,0.032817416731268166,0.028695420786992075
54,0.018399828,0.0105821113241,4,119,0.013688968680799007,0.028072801850117134
65,0.0551060037008,0.0095452312392,3,114,0.013156602904200555,0.015388942131918193
100,0.0158194835709,0.0101087509933,4,118,0.009686087910085916,0.12412053452636176
39,0.0292929613682,0.009917843597,3,119,0.014109434653073549,0.13036186751067083
719,0.2840572305229,0.0182415126977,3,565,0.0,0.46059155289124065
722,0.2846028077031,0.0178276267595,3,566,0.0,0.4506123429120308
728,0.2840327675772,0.0182216249499,3,565,0.0,0.4506123429120308
719,0.2825781681079,0.0060155440037,3,599,0.012321772146970033,0.015180609249287703
725,0.2859797448999,0.005049309485,3,572,0.011138573521748185,0.014348575742956582
279,0.6938597239217,0.008100877116,1,317,0.011217638291418553,0.014350306441877713
727,0.2826702052418,0.0059777980747,3,576,0.011031339038163423,0.016011993743523377
748,0.2781558898563,0.0050744905838,1,103,0.009432168304920196,0.015804093535623176
636,0.3353585985772,0.02128076841,2,297,0.010723345912992954,0.018092510184081444
633,0.0546143074391,0.0136780032727,2,113,0.010256605548784136,0.014349441092417137
644,0.2836329552267,0.0140602236014,3,295,0.012760500516742468,0.01642865950878436
942,0.6948256196918,0.0173908885245,2,322,0.01243941904976964,0.019340560443578125
517,0.5446721884812,0.0002864996777,5,106,0.013439574092626572,0.015596409665088129
818,0.206096138935,0.0172378349025,1,549,0.012568316236138345,0.018092077509351177
887,0.1746383482674,0.0179704823662,2,313,0.010418912302702666,0.015805175222448887
123,0.4617519439943,0.0043008347288,2,854,0.008950123656541109,0.014348359405591472
84,0.8463976441137,0.0006850228878,5,176,0.04428943507373333,0.01434857574295656
113,0.4531771298016,0.0041718127123,1,1008,0.008287415374070406,0.013309074703455548
143,0.2343568329528,0.0041897553222,1,571,0.008831007173284888,0.012893706962385409
104,0.3881819296945,0.004144963199,1,573,0.008761381544172765,0.013517191248720884
116,0.3938780697589,0.0040542937339,1,541,0.011933736503124237,0.015181258261383123
639,0.0460276314127,0.0208057826405,5,64,0.011617247574031353,0.021209931615758883
500,0.8223576580001,0.0072629225712,1,178,0.038673870265483856,0.019338397069926704
423,0.0501441139707,0.0076847061082,5,68,0.009402063582092524,0.015804526210353463
555,0.8176775307275,0.0001673853579,3,65,0.06631907820701599,0.023291313405777524
426,0.8966849355402,0.001697394609,4,99,0.07658024951815605,0.0178833119519904
223,0.2914836365701,0.0228901266508,2,103,0.011071585305035114,0.01850809426251674
422,0.4678856559716,0.0815440343618,1,813,0.008282803744077683,0.42589493359524583
66,0.2864808830834,0.022752641014,1,103,0.014767089858651161,0.02017410831146522
876,0.0813038417089,0.0143867871862,1,116,0.011520529724657535,0.01455561060139623
853,0.8455848095397,0.0144365034614,4,459,0.02470201551914215,0.28262897492866274
97,0.008934634992,0.0395324949224,4,65,0.004481649398803711,0.2314069933216655
281,0.3652323621972,0.0011497916186,2,1024,0.012259033694863319,0.015182339948208834
275,0.3706872640032,0.0010753121843,2,1021,0.007918800972402096,0.013309074703455525
100,0.2739541337872,0.0001995109778,2,1023,0.010114330612123013,0.012269573663954491
98,0.2735477625158,0.0001796107007,2,1022,0.009467241168022156,0.01393299166452131
32,0.7334595649328,0.0001038209547,5,144,0.007661834405735135,0.013309291040820681
34,0.7351642870146,0.0001001391285,5,149,0.010602687858045102,0.015595760652992707
591,0.0382786589634,0.0723958037775,2,95,0.012869807332754135,0.1474235301498569
417,0.7204536036995,0.0075802664406,5,778,0.021280195191502572,0.1249616542020288
32,0.353235074551,0.0041945137278,5,428,0.013077124767005444,0.2389926466929589
122,0.4761108511265,0.0042715267612,2,785,0.011008505988866091,0.013516974911355728
32,0.2097813967121,0.0043471939557,5,462,0.01116058100014925,0.1973033547435212
280,0.4754689921166,0.0042769247721,2,760,0.009444226231426,0.012893923299750542
676,0.3353241209343,0.0042487261406,1,814,0.010960095562040806,0.014556908625587095
133,0.7363157090128,0.0001087647689,2,575,0.020795515179634093,0.01580430987298833
974,0.2113501274412,0.0194120441263,4,411,0.0036901306360960008,0.2763919686916565
269,0.2853531690506,0.0003474820736,5,78,0.010109972674399614,0.014764808833487297
945,0.6015804643575,0.0002583273432,2,570,0.00965746957808733,0.012892408938194566
248,0.2160318890413,0.0016308719029,1,571,0.009972719289362431,0.01351740758608604
32,0.3787641439288,0.0005432152697,2,253,0.009801877429708838,0.013100741820825056
32,0.7237589576883,0.0016547310269,5,147,0.010574121307581664,0.013308425691360148
276,0.4754731111812,0.0003580745708,3,949,0.009597366955131293,0.012893706962385431
275,0.400242755721,0.0015998010821,3,1021,0.009141742810606956,0.013725091456621107
32,0.1573692078643,0.0019565271553,3,144,0.01400326080620289,0.01580495888508373
173,0.472572304719,0.0001556911348,5,1005,0.010566947050392628,0.012269573663954491
32,0.7261533279926,0.0001015434792,4,144,0.008204391971230508,0.012477257534489583
226,0.3399785245766,0.0041475158807,4,85,0.01329006850719452,0.014141324547151802
32,0.5028776424832,0.0001038658486,4,146,0.011286798119544982,0.014556908625587095
183,0.0029672955498,0.0338437651751,4,484,0.0,0.5219448296451419
32,0.4784163305622,0.0001036632821,5,146,0.01151453866623342,0.01476502517085243
482,0.7192801064822,0.0001865671375,2,123,0.052449272572994234,0.016219677614058448
49,0.4665838033521,0.0027224706984,1,1008,0.011587990634143352,0.014557557637682472
256,0.1521174008959,0.001646965245,1,571,0.007708901446312666,0.014557341300317361
751,0.8417832666081,0.0218513331142,1,361,0.029454326070845128,0.01913028052466135
239,0.2160186430556,0.0016474874615,1,571,0.008783098962157964,0.013517623923451193
259,0.2160318890413,0.0016308719029,1,571,0.008925683703273535,0.012477257534489583
33,0.7342583140354,0.0001006342934,1,113,0.011116464994847775,0.013725307793986263
369,0.6551534715865,0.0005234246678,2,609,0.013471536617726088,0.015804526210353487
391,0.6529906731609,0.0005102770977,2,610,0.010542416386306286,0.012893057950289988
127,0.5248299696401,0.0783866997836,2,204,0.0,0.5219448296451419
315,0.6543945410557,0.000524713524,2,612,0.014381132181733846,0.0168440272498545
974,0.067172839085,0.0194833754655,5,411,0.00396309532225132,0.4179720102716981
894,0.74727725334,0.0063481081357,2,131,0.012758057843893767,0.015180825586652836
974,0.1766336677976,0.0187833144349,3,411,0.0,0.46059155289124065
974,0.1819942687739,0.0182588967563,4,429,0.005537745356559753,0.3668285591282469
973,0.2367286821709,0.0181070126468,4,439,0.0008371487259864807,0.3880343803340681
973,0.2221523055689,0.0183077930552,3,415,0.0,0.4506123429120308
973,0.0578999221003,0.0179094569446,4,432,0.005599043518304825,0.2753524676521555
980,0.2372549416856,0.0188374155972,4,439,0.0,0.4506123429120308
256,0.0257267770354,0.001646965245,1,571,0.010710448585450649,0.014972492704022367
255,0.2160318890413,0.0016309841245,1,571,0.009755597822368145,0.013724875119255953
43,0.7263574849079,0.0008333684097,4,116,0.010753615014255046,0.015181474598748279
49,0.7261533279926,0.0001074877156,4,116,0.009338949248194695,0.01434857574295656
53,0.7271643178498,0.0003486059267,4,116,0.010276459390297532,0.012061889793419444
70,0.7293757611208,0.0014143701223,4,117,0.008441567793488503,0.01372530779398622
582,0.3061886465902,0.0464365591948,2,124,0.010515626985579729,0.013308858366090415
70,0.726179419035,0.0015814620935,4,116,0.011804328486323356,0.01518104192401799
145,0.2165979826298,0.0041975161197,1,596,0.009264860674738884,0.012685590417120052
165,0.2186467947941,0.0042507288272,1,601,0.011632335279136896,0.012685157742389786
