batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,equalized_odds,1 - accuracy
165,0.8200307066993,0.0578709636399,1,274,0.02273263782262802,0.042004711827812756
101,0.0596894090201,0.0026601048305,3,629,0.013879071548581123,0.01476502517085243
720,0.9902714377761,0.0001049990471,5,426,0.00927126444876194,0.01310095815819019
1022,0.2594121754683,0.0925450324862,3,1007,0.011032207310199738,0.4223606300609422
717,0.9973640032814,0.0001050364101,5,432,0.008551286347210408,0.014557557637682494
92,0.0571618096692,0.0026601048305,3,518,0.013205089513212443,0.014973574390848033
712,0.987788357281,0.000104310883,5,932,0.00994632625952363,0.012061889793419467
717,0.987512912408,0.0001042687283,5,932,0.00898680160753429,0.01351697491135575
912,0.6501855402958,0.0001602316999,1,182,0.011620106920599938,0.0149733580534829
642,0.3218750954514,0.0083602316064,5,264,0.011811110563576222,0.014140459197691246
221,0.5098011891873,0.018540436892,1,105,0.011626199819147587,0.015804958885083754
92,0.0653487164833,0.0026601048305,3,395,0.011916931159794331,0.014973141716117789
76,0.1659237538447,0.0023314780841,1,633,0.009929735166952013,0.014141324547151802
91,0.0596894090201,0.0026601048305,4,629,0.010581154003739357,0.017053009144580432
757,0.987695070774,0.0001026879262,1,932,0.007907038182020187,0.016220542963519047
732,0.3518885881473,0.0060457618377,2,975,0.010373014025390148,0.016222706337170423
734,0.9044818492723,0.0060782763769,2,839,0.010245064087212086,0.013725307793986263
717,0.8690614889055,0.0001015010184,2,622,0.009677467495203018,0.013309074703455548
721,0.7131190562106,0.0001012829258,1,626,0.008884870354086161,0.012893274287655122
637,0.6218435051405,0.0392186381003,1,555,0.01700025387108326,0.04075731058041152
739,0.7977610636446,0.006003680406,2,695,0.010211425088346004,0.013932775327156177
757,0.987788357281,0.0001034776964,4,932,0.010626321285963058,0.017050629433563856
757,0.9880027109926,0.0001045475923,5,932,0.008747248817235232,0.013308642028725259
92,0.0607790150633,0.0026601048305,3,629,0.010817375779151917,0.014973574390848055
92,0.0602276633658,0.0006098125804,3,657,0.011105704866349698,0.012893490625020298
787,0.2522169306604,0.0001052670751,4,923,0.010210364684462547,0.012893706962385409
757,0.9882657791076,0.0001010886772,4,506,0.009433293528854848,0.012269357326589358
85,0.1726920836399,0.0023486557316,1,633,0.01039756741374731,0.014141540884516935
717,0.6918382346829,0.0001035247746,4,932,0.007776645198464394,0.01289305795029001
437,0.7574403115985,0.0087990083065,3,97,0.008558084210380911,0.0149733580534829
757,0.987788357281,0.000104310883,5,435,0.008471906278282404,0.016011993743523377
717,0.7448858366653,0.0001043326451,3,932,0.010836538113653659,0.013725307793986263
753,0.6691868161556,0.0001043147867,4,391,0.00865406785160303,0.012684941405024653
721,0.7461921006387,0.0001051007964,3,626,0.00887044365517795,0.01434857574295656
522,0.6577982780643,0.0001045029172,4,940,0.009119013696908951,0.013309291040820681
529,0.6707096304134,0.0001042999435,4,996,0.010627660714089871,0.012684941405024653
85,0.1673488196096,0.0023486557316,1,633,0.00960929123684764,0.014141108209786691
757,0.8449044283903,0.0001004180114,1,697,0.009561730176210403,0.012685374079754919
344,0.8248795737402,0.0002610219568,3,407,0.009170047659426927,0.013725524131351374
757,0.8408581693558,0.0001007179057,1,691,0.009724462870508432,0.012685157742389786
751,0.987788357281,0.000104310883,5,932,0.007802999299019575,0.01414240623397749
86,0.0592242648629,0.0005664859932,3,649,0.011610035877674818,0.012061240781324001
733,0.329669122038,0.0059120856965,1,1011,0.010430024936795235,0.013516974911355773
732,0.3133662337754,0.0060564706861,3,1023,0.0,0.4506123429120308
732,0.3084863021316,0.0060457618377,3,1023,0.0021778315305709837,0.3668285591282469
717,0.6844557837329,0.0001035247746,4,932,0.008686789916828275,0.01414067553505638
780,0.7083343086535,0.0326606169,2,105,0.008543689921498298,0.01580539155981404
757,0.9877908083409,0.000104310883,5,932,0.010225951857864856,0.0149718436919269
816,0.1006982395772,0.0001623275114,1,419,0.008877341728657484,0.012892841612924833
116,0.3075775853239,0.0060457618377,2,1023,0.01184589583426714,0.015804093535623176
204,0.3511361898042,0.0001019019165,1,929,0.009393300767987967,0.012893274287655122
102,0.1894695080254,0.0026068828701,4,101,0.009513044916093349,0.013933424339251599
547,0.4239860884209,0.0001356935227,2,149,0.010884960368275642,0.014764592496122142
92,0.0596894090201,0.002759907717,2,545,0.010848871991038322,0.018298679693060517
758,0.8069116235804,0.0492280192292,2,71,0.011441262252628804,0.019753764810996867
767,0.8207736372594,0.0519854711632,2,74,0.01386437825858593,0.01642801049668896
766,0.8524409873155,0.0532170826586,2,73,0.016699963621795176,0.02058601465469314
363,0.2913048958122,0.0115743270024,5,69,0.01011684611439705,0.016428875846149514
780,0.7894625669747,0.0411052940802,2,71,0.013342990446835757,0.017260260340385192
804,0.7197239888423,0.0459781056817,2,64,0.01503350380808115,0.016636343379319428
761,0.7848183059082,0.0424115893249,2,73,0.010957213398069144,0.017884177301450956
684,0.058141508356,0.0050577381278,4,983,0.0028402782045304775,0.2705707628704507
664,0.0621739665929,0.0050539109794,4,983,0.0011529816314578057,0.3652845593532378
178,0.7361547279816,0.0002666736091,3,134,0.01130105573683977,0.013932775327156154
540,0.1126117643449,0.0042339443161,4,461,0.010288541205227375,0.013309291040820704
674,0.3841692694056,0.0052835036975,5,975,0.005220097675919533,0.32204196512208993
682,0.1448298474163,0.0041412709176,4,1004,0.004530066065490246,0.20187586129313498
625,0.0410180970721,0.0052029433224,3,964,0.003834258019924164,0.28013417243386024
665,0.3947561293036,0.0051253885957,4,968,0.004522976838052273,0.19177658407627188
92,0.0596894090201,0.0026601048305,3,627,0.01331848008558154,0.01622075930088416
758,0.1773664279903,0.0002236086227,1,408,0.009317647945135833,0.011644791353428174
757,0.7440918628445,0.0001033250781,5,932,0.010940376110374928,0.01351697491135575
757,0.9050222783375,0.000104310883,5,932,0.010168843297287821,0.013309507378185814
717,0.7063137879524,0.0001032576853,4,932,0.008489512652158738,0.013725307793986263
86,0.1385305735432,0.0002452679077,5,412,0.008577961474657059,0.013516758573990617
717,0.7379037696213,0.0001029648384,4,932,0.008754549454897642,0.012685374079754941
751,0.9762663074163,0.000104310883,5,932,0.009589361492544413,0.013516974911355728
757,0.987788357281,0.0001045001452,5,932,0.010700779128819704,0.014764592496122164
765,0.06469313119,0.0340856321056,2,89,0.01331270271912217,0.01726069301511548
786,0.0213055134254,0.0349347934138,2,81,0.012903553247451783,0.017261342027210903
773,0.0293868387043,0.0044520606892,2,178,0.009872364439070224,0.013932775327156177
783,0.0059018598716,0.0043233916921,2,81,0.010026776976883412,0.015180825586652836
787,0.0208439426355,0.0056473776897,2,82,0.00930255576968193,0.014764592496122142
222,0.9854210210537,0.0043455290564,2,73,0.011218912713229657,0.01372509145662113
713,0.5030582672379,0.0045120073652,1,527,0.009836558904498815,0.01372574046871653
757,0.987788357281,0.0001042502738,5,932,0.011211239639669657,0.015387644107727328
1011,0.4804118476289,0.0005972414841,4,587,0.008334650937467814,0.014141540884516935
92,0.0596894090201,0.0026788653456,3,629,0.01078278012573719,0.014556692288221939
751,0.987788357281,0.0001035330467,5,932,0.011047229077666998,0.013516758573990617
757,0.987695070774,0.0001034019286,5,919,0.012091398984193803,0.01726112568984577
429,0.7749129133915,0.0061239132294,3,94,0.00891937715932727,0.016011777406158244
437,0.8323386707694,0.0074436810826,3,94,0.008936215937137604,0.01476502517085243
647,0.7188308948923,0.0381779388709,2,682,0.0,0.4805499728496606
801,0.833097150633,0.0862965434581,1,217,0.00844826027750969,0.1983456681687691
772,0.2906431983327,0.0097403816014,2,415,0.010044299997389317,0.015388076782457617
84,0.1691338535152,0.0023486557316,1,633,0.009432957600802183,0.013517623923451173
90,0.80285407825,0.0079014107354,4,97,0.010793527122586966,0.01580366086089291
751,0.9878004171613,0.000104310883,5,932,0.011162684671580792,0.01289305795029001
721,0.987695070774,0.0001028515768,5,932,0.00879584695212543,0.013517191248720927
732,0.2989489991752,0.0328492130531,2,867,0.0,0.4724645801648924
732,0.3033063859576,0.0330532074001,2,109,0.013340264279395341,0.018298679693060517
407,0.071641016731,0.0005975096315,1,1001,0.008926545130088925,0.012061240781324024
831,0.2298700683603,0.0004065521248,2,216,0.008845873922109605,0.014141324547151802
1005,0.6064754090138,0.0005649787523,3,1022,0.00831879316829145,0.011853124236058665
991,0.3442851297942,0.0024950376286,1,165,0.00867981594055891,0.013308858366090392
