batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,equalized_odds,1 - accuracy
380,0.6264253881924,0.0001021004527,1,771,0.018838032917542893,0.08609361783139098
381,0.6255851877375,0.0001018533098,1,770,0.01765708475401907,0.11125105734887213
375,0.6268297086396,0.0001024370153,1,770,0.018768975427656463,0.09585735579492083
349,0.6158535347421,0.0001018242399,1,785,0.021064408909190785,0.09940399055903734
620,0.6263701792401,0.0001024977921,2,793,0.01475396945621028,0.06279581430465926
445,0.9653628072106,0.0001017340742,2,822,0.0011155048735214002,0.3784333280691241
198,0.6187473631387,0.0003673057594,5,168,0.03064696128621246,0.28263957545955465
179,0.6191198249708,0.0003036467511,5,160,0.00021856660192663024,0.40108752793456237
191,0.6188227049655,0.0002489520105,5,163,0.00016151673866040777,0.21026996739795906
392,0.6264409848547,0.0001339660002,4,169,0.0011925012144175442,0.17739382702962309
387,0.6259366516765,0.0001149932384,4,167,0.0015052362102450747,0.189862431069507
381,0.6260074123715,0.0003646283559,4,161,0.0011385121038465788,0.2568080287122951
386,0.6197914524397,0.0662496713548,4,76,1.2192762259281042e-07,0.5024022101025223
993,0.7315501569945,0.0358509092105,5,399,0.0,0.5098866175869297
375,0.6270144185006,0.0001227975033,2,770,0.008908607995871341,0.07860142220183845
381,0.6727527475673,0.0001017242655,3,725,0.0015299572456966746,0.14476236422126118
915,0.2951589262888,0.0066119680367,4,325,0.09052043102004312,0.02640786948799434
612,0.6893556176577,0.0001022158136,3,739,0.0023930611032428164,0.08359578661347651
976,0.3603359633198,0.0163222644592,1,278,0.10232100689049924,0.03348037062917395
564,0.7066835452843,0.0001024709596,3,726,0.0019690326127139004,0.13122894767015475
116,0.64791510025,0.0617465045615,2,279,0.0,0.5493876570879693
557,0.9585516814136,0.0001218298023,3,751,0.00017718862403522838,0.4372969944249861
892,0.0850284331025,0.0074569069999,4,250,0.029186923404534652,0.0160119937435234
267,0.0853801083132,0.0002312625895,2,710,0.023796675187168697,0.012061240781324001
935,0.08484230715,0.0060685668574,5,242,0.02758676048481103,0.015805175222448863
498,0.6579712863223,0.00944846031,4,146,2.8552051746484007e-05,0.5157078234081356
955,0.0432054805396,0.0002423922271,2,849,0.027072063512874372,0.012061240781324024
941,0.0861236289304,0.0003442293873,3,140,0.026136794650193418,0.01705192745775468
241,0.0860497949834,0.0003702476318,2,148,0.027119795246557755,0.012477906546585005
37,0.0844521601137,0.005408876506,1,405,0.04617483847069018,0.01663591070458916
582,0.6263701792401,0.0001014650654,2,793,0.03793564373796636,0.03451878998184928
188,0.2461939552216,0.0409216311654,2,474,0.0,0.5298450375453497
588,0.617364080319,0.0001012000559,1,861,0.02782706160436977,0.0625892121209499
287,0.6163430150587,0.0001013641419,1,770,0.01919907057827169,0.05281898403646583
588,0.1526816514889,0.0001271356585,1,112,0.04150221499529752,0.022459279899446384
381,0.6109306329689,0.000101838291,3,725,0.032341471233151176,0.07901138150878004
727,0.4088135993259,0.0114124996984,3,75,0.1303036253380053,0.04803857727895189
878,0.6377873532198,0.0001713264429,3,405,0.03480677335551291,0.054898202452833035
211,0.4755979965245,0.0001800988496,2,226,0.08293621821836991,0.026824102578525032
60,0.0908512305422,0.0002148523266,2,899,0.026382621273849948,0.014556908625587072
65,0.0875167302158,0.0002211623694,2,898,0.026970624634713836,0.013309291040820704
66,0.0872212044465,0.000183140985,2,919,0.026387735551053827,0.013516758573990617
165,0.0908077721965,0.0001844958038,2,902,0.027664219718990905,0.013725307793986263
61,0.0881361367955,0.0002000983772,2,911,0.02605308150703257,0.013309940052916103
842,0.7485566485621,0.0001850350433,4,241,0.0003272304300105933,0.2776101643947638
501,0.8852624990714,0.000590316826,3,594,6.389823826876553e-05,0.46872172741059315
375,0.6259426810914,0.0001227975033,3,770,0.03980817063288255,0.07402415623019161
260,0.0844274937962,0.0035861917174,2,721,0.02936827484405402,0.017468809560380816
260,0.0853269490232,0.0028620404775,2,452,0.025381607882904285,0.013309723715550947
267,0.0845397281638,0.0051456874586,2,394,0.024047127709244238,0.014765241508217564
217,0.6267982696927,0.0001003741339,1,734,0.01702784678249648,0.07028779359684664
104,0.0849712645773,0.0030756858657,2,398,0.02854038252071901,0.014556692288221961
264,0.0837744744637,0.0044046467359,2,256,0.026892342368761694,0.013101174495555345
61,0.1088441213107,0.0001049016097,5,719,0.02831486114949891,0.015804093535623176
267,0.0845397281638,0.0074169445646,2,162,0.02928568350546288,0.01580539155981404
272,0.1197714713091,0.0072182690615,1,808,0.02878733064189102,0.016012210080888534
222,0.3646827688118,0.0162151725013,4,81,0.10291554916988718,0.11040539458853713
384,0.0843104166415,0.0002086607563,4,163,0.027920519619277034,0.016635694367224008
268,0.0854414840169,0.0074940700445,1,479,0.02664404902494315,0.014349873767147425
937,0.0845655241237,0.0081083260628,2,172,0.026952684142372823,0.01476502517085243
128,0.0301763002621,0.0083948353436,2,159,0.025796990620367454,0.01476502517085243
62,0.0369283166665,0.0077520578075,2,163,0.027240928528886856,0.014972276366657189
632,0.0451112574699,0.0094991874608,4,77,0.03227516246564461,0.017884177301450997
375,0.6258204561314,0.0001227985742,3,770,0.02904407671003631,0.10439056682553038
375,0.6258204561314,0.0001314739527,3,770,0.043130582146572345,0.05863694479719454
381,0.62588787923,0.0001284563795,1,758,0.018018095141107384,0.07319190638649534
620,0.6263701792401,0.0001206723701,1,793,0.020437389539949825,0.0648746000462962
56,0.1142479024932,0.016596344271,2,374,0.03401202554052526,0.10915647897957992
918,0.6805899030879,0.0024644620109,1,97,0.0052613851337721855,0.11395851947360794
728,0.3946943524649,0.000643919219,5,699,0.09703745610786206,0.039930036496113486
215,0.6074752180341,0.0001013641419,3,735,0.04728141995090427,0.08775141106046414
268,0.1020893378252,0.0004517352138,2,253,0.027543193553433275,0.014972492704022344
269,0.1019056433125,0.0004417249654,2,163,0.02576797291184917,0.014141108209786668
312,0.085100342127,0.0103109291393,2,177,0.030188338928150406,0.016013075430349112
268,0.0840441392867,0.0105502778466,2,173,0.030337031899076515,0.016427145147228362
267,0.1045508325564,0.0001321106659,2,710,0.027425616726730807,0.013308209353994993
232,0.0982235597392,0.0004429551683,2,705,0.024433730660062845,0.014557124962952228
238,0.1054975810037,0.0004510474103,2,717,0.024603713443785005,0.013102256182381034
896,0.456611492597,0.0389692673027,1,572,0.017295862978154962,0.34678706562161293
254,0.0853741222253,0.0095435303715,2,409,0.029872964349660008,0.01975463016045742
234,0.0857400191853,0.0096136281915,2,366,0.026822082761562227,0.013725307793986263
267,0.1231523179615,0.0003195110248,2,350,0.03308890120549636,0.01725852964146408
267,0.0642745545749,0.0096086085948,1,348,0.0256723228187272,0.014765241508217564
259,0.0820161489882,0.0101256023054,2,414,0.027439517306559014,0.015805175222448887
65,0.0854824254308,0.0099162859546,2,399,0.041491350332895915,0.11123396669702601
122,0.0790817439487,0.0096217732279,2,360,0.03396253847714627,0.01933861340729186
217,0.6258204561314,0.0001227975033,3,760,0.03214711674235084,0.08380173978509045
45,0.1022812331653,0.0052032838754,2,83,0.03696336117657748,0.020377465434697473
437,0.7574403115985,0.0087990083065,3,97,1.6361402742790453e-05,0.46682791011615155
48,0.1033294401114,0.0051905687087,2,92,0.030497836542851996,0.01601264275561882
267,0.1134148494147,0.0004743312144,2,393,0.027421325264555034,0.014765457845582697
232,0.1134123567526,0.0004611322821,1,389,0.02687120992125887,0.013724658781890841
267,0.1131995274716,0.0051456874586,2,394,0.029565406658432696,0.015181258261383102
365,0.1097266322214,0.0001783084488,2,402,0.02755667611505046,0.013517191248720884
79,0.0813012948721,0.0002074880727,2,130,0.024448233996376845,0.013725524131351353
371,0.0848585142658,0.0002065953563,2,132,0.02761693760301127,0.015595976990357818
384,0.0850861408628,0.0002086607563,2,133,0.028393765444105323,0.01434857574295656
372,0.6102425449114,0.0015763840694,3,506,0.0013936360135222926,0.18778256364104437
305,0.0863586475939,0.0002065690924,2,131,0.027842177667401054,0.01455561060139623
69,0.1054975810037,0.000411265374,2,382,0.023633634547392528,0.013933208001886466
314,0.0858175869315,0.000207390447,1,434,0.026431611360925616,0.013725091456621107
75,0.1052630423862,0.0004293967239,1,506,0.027535357168226533,0.013932775327156177
384,0.083897091665,0.0002086607563,2,163,0.026552948129899574,0.014556692288221939
356,0.1144494009369,0.0002084009936,2,697,0.031880005327138035,0.014971843691926922
371,0.1143665259031,0.0002085545471,2,692,0.03863521298675826,0.016013291767714245
738,0.2734047715982,0.0999967486933,4,91,0.0,0.49011338241307023
362,0.114430905574,0.0002091796488,2,713,0.03662803653514747,0.016428226834054115
312,0.4300945605582,0.0005684443398,2,919,0.11324003598906777,0.021834930263650333
379,0.081729770042,0.0002085709218,2,152,0.025446001300306033,0.014556475950856762
357,0.1143132719826,0.0003733468535,2,340,0.03440884720195423,0.013516758573990617
384,0.0843104166415,0.0002047271513,2,155,0.02621423519922026,0.013308425691360148
102,0.1894695080254,0.0026068828701,4,101,0.05773173527284102,0.012476824859759294
547,0.4239860884209,0.0001356935227,2,149,0.06369326875065312,0.03223275304440756
328,0.0843104166415,0.0002064760085,3,155,0.028357239148833535,0.015597058677183528
129,0.0845397281638,0.0050515517628,1,394,0.02741866929964586,0.013100741820825056
359,0.0590958966438,0.0129966546265,1,498,0.025696117859898192,0.01622011028878876
544,0.0013340584472,0.0132978916896,1,502,0.03632206956545512,0.017467511536190018
294,0.0587216085545,0.0130706106941,1,669,0.02497854951656226,0.013516758573990617
264,0.0562500984594,0.0129229481017,1,585,0.028649540624835275,0.015804526210353442
363,0.2913048958122,0.0115743270024,5,69,0.09079807602997983,0.024746182186348654
270,0.0562563779663,0.0131879564802,1,592,0.047028438656619105,0.020794563874688744
266,0.055976732288,0.0133141683495,1,595,0.04484966205828117,0.014971843691926922
265,0.0575774902321,0.0125273663015,1,586,0.04441765851143635,0.016012426418253668
263,0.0583291799076,0.0128084912408,1,591,0.02869066307038972,0.015389158469283326
272,0.0572727155879,0.0127809996853,1,479,0.02703048409837665,0.017051494783024413
922,0.3433755048568,0.000170440223,1,510,0.078554017905033,0.0318145729175906
679,0.2546062336181,0.0018579128356,4,926,0.08629364963733789,0.019962746705722755
381,0.6300564271808,0.000101838291,3,725,0.010447830566854189,0.08463247526723072
402,0.6306289340597,0.0001004036015,3,730,0.026433819983944746,0.06674570191739808
397,0.6294472449992,0.0001008855774,3,785,0.0353081056024089,0.09086796714268097
380,0.6351087641766,0.0001002541053,3,724,0.002607658478346738,0.12683297241049582
301,0.6258204561314,0.0001227975033,5,770,0.10638466033068569,0.08316787130522821
901,0.2026685724718,0.0009177922645,3,74,0.06552183817733417,0.019755279172552865
219,0.6926304601362,0.0001002445693,3,770,0.0006041907631989681,0.17798486071118744
63,0.0813012948721,0.0003786345991,2,130,0.02564193940523899,0.014556475950856785
63,0.0801921670681,0.000373827264,2,123,0.025886683500174323,0.013517191248720906
63,0.0857731527121,0.0004188082895,2,174,0.028593249429355965,0.014764376158756965
65,0.0858675472135,0.0004286399605,2,168,0.024680935848842966,0.014765890520313008
62,0.0811965919678,0.0003039838589,1,82,0.02659922943873839,0.013309507378185837
46,0.0800208889061,0.0004283603761,2,659,0.024701344948826413,0.012892625275559722
267,0.0853801083132,0.0003177439004,2,710,0.026189806768388457,0.014556475950856806
62,0.0491914589637,0.0036743564828,1,125,0.027410092010642546,0.016013940779809645
384,0.1080798129266,0.0004075935522,2,401,0.025775650360367514,0.013724442444525687
267,0.1052820255316,0.0002312625895,2,710,0.027734107889912346,0.01351740758608606
130,0.0768340122196,0.0143447852076,3,658,0.0,0.4805499728496606
400,0.1099747027543,0.0004068027188,2,355,0.030794176016793108,0.013933208001886443
713,0.5030582672379,0.0045120073652,1,527,0.10567343332550742,0.044916180087876234
105,0.1132606657038,0.0002347387283,2,717,0.028626750238013993,0.01330950737818586
383,0.2660400752115,0.0171506605281,2,125,0.05206912584377058,0.021210796965219436
104,0.1122618239121,0.0002326004958,2,705,0.028802898598439763,0.014349224755052004
384,0.0835887900064,0.0002086607563,2,163,0.027092498251886078,0.014348575742956582
286,0.0730645718171,0.0133920986793,1,665,0.04490451435248057,0.01559749135191384
727,0.0842447165328,0.0002393607611,2,161,0.029526212368950706,0.016219893951423602
647,0.7188308948923,0.0381779388709,2,682,0.0,0.49200719970751194
307,0.0845409436837,0.0002084175287,2,136,0.02808901058905052,0.01393234265242591
101,0.2797881134384,0.0003340660712,4,505,0.1920228735605876,0.014348143068226293
613,0.0683685850498,0.0133483534318,1,646,0.045876520465720785,0.016636343379319428
65,0.1059930182715,0.000411265374,2,382,0.025445241458488234,0.013308858366090415
525,0.092555618414,0.0004043640973,1,66,0.02845918530767614,0.014140459197691269
72,0.1054975810037,0.0004055228682,2,309,0.024196885273312076,0.012060808106593735
250,0.0853801083132,0.0002552800338,2,276,0.027083459812583345,0.014348359405591449
37,0.0893956145566,0.0004149877509,2,162,0.026758928118330062,0.013724658781890841
33,0.0959804539362,0.0004166664547,2,163,0.0245017883181572,0.01372465878189082
79,0.1054975810037,0.0003469411198,5,717,0.02445892603108377,0.015804093535623176
566,0.0370141197932,0.0817815089617,3,928,0.005064319480549206,0.522961615261303
40,0.0936846473381,0.0003997641917,2,293,0.026095196776317824,0.014556692288221939
73,0.1054975810037,0.0011102653912,2,154,0.02818196388808164,0.01372465878189082
991,0.3442851297942,0.0024950376286,1,165,0.09559132763833711,0.039093243567749306
390,0.3550744413344,0.0003296970016,2,965,0.09547601584232215,0.024122265225282914
80,0.1061966496753,0.0008302149666,2,308,0.02833615021272139,0.014972276366657189
590,0.2692848043376,0.0004129899074,3,101,0.06317404947497628,0.02162703005575013
73,0.1071330863577,0.0017081026792,2,308,0.031506263667886905,0.014141324547151802
802,0.2532815327201,0.0013730053852,1,917,0.07534728017720309,0.021627679067845552
150,0.5195098643187,0.0007521503914,5,96,0.26022957845167677,0.023498780938947417
754,0.497948077306,0.0046259840897,4,697,0.07975408694960855,0.0671593389595471
384,0.0843104166415,0.000214931805,2,163,0.028373992009596387,0.014764592496122164
267,0.0853801083132,0.0002379302132,2,590,0.025525952153133625,0.014141324547151802
70,0.1054975810037,0.0004074767598,4,505,0.02707383753675403,0.014556692288221939
70,0.1054975810037,0.0004128008701,5,502,0.02685958587762081,0.015596409665088106
69,0.1054975810037,0.000411265374,5,314,0.026732015284624967,0.014349657429782291
137,0.0601643570074,0.0092812685096,1,423,0.026060586174329124,0.01663720872878003
126,0.0608277774366,0.0090035022113,1,435,0.030764020031148736,0.013932991664521287
1002,0.4068004517847,0.0003433043131,2,318,0.08218256162874626,0.0376409708355598
613,0.3397549455124,0.0404923621828,5,729,0.0,0.5019864096867218
331,0.0843104166415,0.0002086607563,2,156,0.025977497344667262,0.015596193327722973
68,0.1054975810037,0.0002967399789,2,408,0.026546566314769517,0.015597707689278973
69,0.1054975810037,0.0003638025367,1,382,0.02634135724920215,0.013725091456621086
267,0.0853801083132,0.0002122486068,2,707,0.0276324898185152,0.013308642028725259
186,0.0985858059922,0.007358224205,2,204,0.025418159194064864,0.013932558989791044
83,0.0580460904384,0.0002074880727,3,75,0.02654081965937759,0.014348359405591449
348,0.6258204561314,0.0001227975033,3,770,0.008846451242764791,0.08527153584385634
318,0.1845214447451,0.0196184144795,1,277,0.03775189569502166,0.018922596654126322
610,0.625854690194,0.000106597045,2,794,0.016114155026999387,0.05115534969853384
156,0.6574291965157,0.000359883462,3,476,0.0003483329397259336,0.31790105161593196
601,0.625853803203,0.0001087836842,2,793,0.021853188032453712,0.06820316674635092
646,0.6308633668775,0.0001046415066,2,796,0.026577322699806904,0.0490795926800089
620,0.6263701792401,0.0001093573278,2,793,0.016349468944650707,0.054893443030799946
616,0.6294057589424,0.0001063021562,2,790,0.022548409104347227,0.06967555885349848
801,0.8278655698713,0.0001321900074,3,149,0.0008527982596195106,0.2906974932989501
156,0.0617340421349,0.000289060668,2,132,0.027279748717943825,0.014765241508217586
52,0.1164755096701,0.003974777098,1,67,0.02787769137909918,0.016636127041954295
717,0.3223517434437,0.0071603520897,4,120,0.11634724685640045,0.03472560850292379
424,0.3578091911225,0.0001445351295,3,489,0.08542433222134908,0.023290448056316925
226,0.645108369384,0.0588716823,2,620,0.0,0.46059155289124065
691,0.6581990854621,0.0027016795597,2,67,0.016676529889756982,0.07570336685841368
404,0.5651975548439,0.0001385585654,2,504,0.047133212613336965,0.03763750943771758
128,0.2200624988098,0.0321118301923,3,161,0.05646566914789604,0.03576878727763224
68,0.8819407999206,0.0001528306958,3,64,0.00015976187857714565,0.35746958837489534
265,0.051204457701,0.0003209702141,5,103,0.031899993546081314,0.013308642028725282
190,0.1236994617078,0.0093039644949,5,254,0.028058289289474486,0.01934012776884786
684,0.1977011648241,0.023180413825,4,376,0.0,0.5493876570879693
811,0.8997365556191,0.0007426021092,4,78,5.884463136846369e-05,0.49136056732310635
726,0.3886425445631,0.0530114990506,2,433,0.0,0.5219448296451419
